,duration,station_A_id,station_A_name,station_B_id,station_B_name,bike_id,user_type,user_birth_year,user_gender,tire_sizes,ride_date
12280,8 minutes,30,San Francisco Caltrain (Townsend St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),4373,2,1992,Male,29,10/26/2018
12281,9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),5082,1,1984,Female,26,8/7/2019
12282,14 minutes,22,Howard St at Beale St,355,23rd St at Tennessee St,4533,1,1994,Male,26,5/7/2018
12283,10 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),66,3rd St at Townsend St,5556,2,1984,Male,26,5/11/2017
12284,9 minutes,3,Powell St BART Station (Market St at 4th St),17,Embarcadero BART Station (Beale St at Market St),2475,2,1977,Male,26,5/10/2018
12285,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),50,2nd St at Townsend St,5013,2,1989,Male,27,5/10/2023
12286,8 minutes,30,San Francisco Caltrain (Townsend St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),5385,3,1954,Male,26,1/2/2019
12287,5 minutes,3,Powell St BART Station (Market St at 4th St),363,Salesforce Transit Center (Natoma St at 2nd St),1911,1,1993,Male,27,6/30/2018
12288,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),323,Broadway at Kearny,5282,2,1984,Male,27,12/12/2017
12289,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),50,2nd St at Townsend St,4656,2,1988,Male,26,10/4/2017
12290,14 minutes,30,San Francisco Caltrain (Townsend St at 4th St),369,Hyde St at Post St,5488,3,1990,Male,29,3/31/2019
12291,8 minutes,81,Berry St at 4th St,28,The Embarcadero at Bryant St,4771,2,1985,Male,29,5/10/2017
12292,9 minutes,21,Montgomery St BART Station (Market St at 2nd St),370,Jones St at Post St,4957,2,1997,Male,27,5/10/2023
12293,12 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),74,Laguna St at Hayes St,5339,2,1981,Male,27,8/11/2017
12294,8 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),81,Berry St at 4th St,5350,3,1994,Female,26,5/10/2023
12295,3 minutes,3,Powell St BART Station (Market St at 4th St),19,Post St at Kearny St,5342,2,1960,Male,27,4/9/2019
12296,5 minutes,3,Powell St BART Station (Market St at 4th St),4,Cyril Magnin St at Ellis St,2487,2,1979,Female,26,9/24/2017
12297,6 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),62,Victoria Manalo Draves Park,5276,1,1987,Male,27,5/10/2023
12298,21 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),31,Raymond Kimbell Playground,5495,3,1979,Male,26,3/15/2017
12299,17 minutes,3,Powell St BART Station (Market St at 4th St),71,Broderick St at Oak St,5299,3,1990,Male,26,8/6/2017
12300,8 minutes,81,Berry St at 4th St,5,Powell St BART Station (Market St at 5th St),5050,2,1993,Male,26,10/8/2018
12301,4 minutes,30,San Francisco Caltrain (Townsend St at 4th St),62,Victoria Manalo Draves Park,5506,3,1990,Female,27,1/9/2020
12302,9 minutes,3,Powell St BART Station (Market St at 4th St),24,Spear St at Folsom St,3405,3,1994,Female,26,4/25/2019
12303,8 minutes,30,San Francisco Caltrain (Townsend St at 4th St),130,22nd St Caltrain Station,5008,3,1983,Female,26,8/6/2017
12304,3 minutes,30,San Francisco Caltrain (Townsend St at 4th St),93,4th St at Mission Bay Blvd S,5011,1,1981,Male,26,5/10/2023
12305,3 minutes,30,San Francisco Caltrain (Townsend St at 4th St),321,5th St at Folsom,5577,2,1995,Male,27,5/10/2023
12306,7 minutes,16,Steuart St at Market St,10,Washington St at Kearny St,4609,2,1989,Male,27,4/29/2019
12307,8 minutes,16,Steuart St at Market St,30,San Francisco Caltrain (Townsend St at 4th St),4373,1,1965,Female,29,3/20/2017
12308,5 minutes,30,San Francisco Caltrain (Townsend St at 4th St),62,Victoria Manalo Draves Park,4435,2,1994,Male,27,12/31/2017
12309,22 minutes,22,Howard St at Beale St,120,Mission Dolores Park,5346,2,1987,Female,26,9/24/2017
12310,5 minutes,30,San Francisco Caltrain (Townsend St at 4th St),343,Bryant St at 2nd St,4968,2,1966,Male,27,2/19/2020
12311,2 minutes,3,Powell St BART Station (Market St at 4th St),4,Cyril Magnin St at Ellis St,1052,2,1987,Male,26,7/25/2017
12312,5 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),62,Victoria Manalo Draves Park,5531,2,1993,Male,29,12/19/2018
12313,13 minutes,30,San Francisco Caltrain (Townsend St at 4th St),370,Jones St at Post St,4604,2,1993,Male,29,5/10/2023
12314,11 minutes,30,San Francisco Caltrain (Townsend St at 4th St),77,11th St at Natoma St,4436,3,1987,Male,27,8/21/2017
12315,8 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),19,Post St at Kearny St,5301,1,1960,Male,27,1/30/2019
12316,5 minutes,3,Powell St BART Station (Market St at 4th St),30,San Francisco Caltrain (Townsend St at 4th St),5577,2,1987,Male,27,9/22/2018
12317,7 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),3,Powell St BART Station (Market St at 4th St),3711,1,1993,Male,26,12/13/2018
12318,22 minutes,81,Berry St at 4th St,358,Williams Ave at 3rd St,4716,3,1980,Male,26,5/10/2023
12319,14 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),26,1st St at Folsom St,2950,2,1984,Female,27,5/10/2023
12320,9 minutes,81,Berry St at 4th St,355,23rd St at Tennessee St,4711,3,1996,Male,26,10/4/2017
12321,3 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),321,5th St at Folsom,4799,1,1989,Male,29,11/4/2018
12322,15 minutes,21,Montgomery St BART Station (Market St at 2nd St),53,Grove St at Divisadero,5467,2,1985,Male,27,1/24/2020
12323,8 minutes,5,Powell St BART Station (Market St at 5th St),74,Laguna St at Hayes St,4369,2,1995,Male,26,10/17/2017
12324,20 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),134,Valencia St at 24th St,5482,3,1995,Male,26,7/18/2017
12325,9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),24,Spear St at Folsom St,5417,3,1987,Male,29,10/30/2017
12326,8 minutes,3,Powell St BART Station (Market St at 4th St),93,4th St at Mission Bay Blvd S,5555,3,1988,Male,29,5/10/2023
12327,16 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),116,Mississippi St at 17th St,5388,3,1988,Female,26,1/17/2019
12328,2 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),90,Townsend St at 7th St,4946,2,1984,Male,29,7/31/2019
12329,20 minutes,81,Berry St at 4th St,368,Myrtle St at Polk St,5273,2,1976,Female,27,8/22/2019
12330,8 minutes,3,Powell St BART Station (Market St at 4th St),58,Market St at 10th St,2230,2,1993,Female,27,10/22/2019
12331,6 minutes,3,Powell St BART Station (Market St at 4th St),92,Mission Bay Kids Park,4977,3,1987,Male,29,9/19/2019
12332,18 minutes,81,Berry St at 4th St,73,Pierce St at Haight St,5327,2,1989,Male,29,9/7/2017
12333,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),16,Steuart St at Market St,4609,3,1978,Male,27,5/10/2023
12334,1 minutes,16,Steuart St at Market St,23,The Embarcadero at Steuart St,4464,2,1960,Male,29,5/21/2019
12335,8 minutes,22,Howard St at Beale St,62,Victoria Manalo Draves Park,5535,1,1993,Female,29,5/10/2023
12336,17 minutes,16,Steuart St at Market St,370,Jones St at Post St,4744,2,1993,Female,27,5/10/2023
12337,7 minutes,21,Montgomery St BART Station (Market St at 2nd St),30,San Francisco Caltrain (Townsend St at 4th St),4604,1,1992,Male,29,5/10/2023
12338,13 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),85,Church St at Duboce Ave,5425,1,1974,Male,29,1/24/2018
12339,2 minutes,5,Powell St BART Station (Market St at 5th St),19,Post St at Kearny St,4955,2,1991,Female,27,9/28/2019
12340,11 minutes,22,Howard St at Beale St,93,4th St at Mission Bay Blvd S,4755,2,1987,Male,26,3/31/2018
12341,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),368,Myrtle St at Polk St,4976,2,1990,Male,26,3/16/2017
12342,10 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),50,2nd St at Townsend St,5157,2,1985,Male,29,1/29/2019
12343,6 minutes,22,Howard St at Beale St,60,8th St at Ringold St,5320,1,1982,Male,27,10/29/2019
12344,4 minutes,3,Powell St BART Station (Market St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),3336,3,1978,Male,27,8/4/2017
12345,4 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,4878,2,1983,Male,26,10/9/2019
12346,16 minutes,16,Steuart St at Market St,130,22nd St Caltrain Station,5035,3,1984,Female,26,5/10/2023
12347,7 minutes,3,Powell St BART Station (Market St at 4th St),58,Market St at 10th St,2047,2,1988,Male,27,2/11/2020
12348,10 minutes,30,San Francisco Caltrain (Townsend St at 4th St),324,Union Square (Powell St at Post St),5274,1,1992,Male,26,3/6/2017
12349,10 minutes,30,San Francisco Caltrain (Townsend St at 4th St),349,Howard St at Mary St,5294,3,1984,Female,27,7/30/2019
12350,6 minutes,16,Steuart St at Market St,28,The Embarcadero at Bryant St,2816,2,1988,Female,27,2/22/2019
12351,34 minutes,16,Steuart St at Market St,73,Pierce St at Haight St,5069,2,1980,Male,26,2/18/2020
12352,19 minutes,21,Montgomery St BART Station (Market St at 2nd St),126,Esprit Park,5025,1,1985,Male,26,12/10/2019
12353,6 minutes,3,Powell St BART Station (Market St at 4th St),30,San Francisco Caltrain (Townsend St at 4th St),521,3,1981,Male,26,4/10/2018
12354,7 minutes,5,Powell St BART Station (Market St at 5th St),30,San Francisco Caltrain (Townsend St at 4th St),5385,2,1978,Male,26,2/2/2019
12355,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),100,Bryant St at 15th St,4600,1,1989,Male,26,6/5/2018
12356,12 minutes,81,Berry St at 4th St,6,The Embarcadero at Sansome St,4969,3,1997,Male,27,3/30/2018
12357,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),23,The Embarcadero at Steuart St,5239,2,1992,Male,27,5/10/2023
12358,5 minutes,3,Powell St BART Station (Market St at 4th St),16,Steuart St at Market St,4373,3,1990,Male,29,5/10/2023
12359,12 minutes,22,Howard St at Beale St,130,22nd St Caltrain Station,5048,2,1986,Male,27,2/6/2017
12360,15 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),95,Sanchez St at 15th St,5247,2,1982,Male,26,5/10/2023
12361,5 minutes,22,Howard St at Beale St,50,2nd St at Townsend St,4656,2,1988,Male,26,3/16/2019
12362,13 minutes,5,Powell St BART Station (Market St at 5th St),119,18th St at Noe St,5428,1,1992,Male,29,7/22/2017
12363,3 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),321,5th St at Folsom,5411,3,1988,Male,26,8/23/2019
12364,24 minutes,21,Montgomery St BART Station (Market St at 2nd St),52,McAllister St at Baker St,5205,1,1995,Female,26,9/10/2018
12365,8 minutes,5,Powell St BART Station (Market St at 5th St),365,Turk St at Fillmore St,4626,1,1994,Male,27,6/28/2017
12366,6 minutes,22,Howard St at Beale St,28,The Embarcadero at Bryant St,4941,3,1980,Male,29,4/13/2017
12367,8 minutes,22,Howard St at Beale St,8,The Embarcadero at Vallejo St,5166,2,1983,Male,29,6/11/2018
12368,10 minutes,5,Powell St BART Station (Market St at 5th St),52,McAllister St at Baker St,4714,2,1993,Male,26,12/31/2018
12369,7 minutes,3,Powell St BART Station (Market St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),3069,2,1983,Male,26,5/10/2023
12370,2 minutes,3,Powell St BART Station (Market St at 4th St),5,Powell St BART Station (Market St at 5th St),2863,3,1991,Female,26,9/6/2019
12371,18 minutes,22,Howard St at Beale St,126,Esprit Park,2188,2,1959,Male,26,1/25/2018
12372,7 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),371,Lombard St at Columbus Ave,5298,3,1992,Male,29,5/10/2023
12373,6 minutes,5,Powell St BART Station (Market St at 5th St),58,Market St at 10th St,4797,1,1986,Male,27,11/19/2019
12374,17 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),345,Hubbell St at 16th St,4725,3,1987,Male,26,5/10/2023
12375,19 minutes,21,Montgomery St BART Station (Market St at 2nd St),55,Webster St at Grove St,5246,1,1973,Female,27,5/10/2023
12376,6 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),345,Hubbell St at 16th St,5262,2,1994,Male,26,5/10/2017
12377,8 minutes,3,Powell St BART Station (Market St at 4th St),363,Salesforce Transit Center (Natoma St at 2nd St),3035,3,1990,Male,26,6/15/2018
12378,9 minutes,81,Berry St at 4th St,11,Davis St at Jackson St,5346,2,1985,Male,26,5/10/2023
12379,4 minutes,81,Berry St at 4th St,93,4th St at Mission Bay Blvd S,2779,1,1993,Male,29,4/28/2018
12380,5 minutes,16,Steuart St at Market St,25,Howard St at 2nd St,3364,1,1984,Male,27,6/17/2019
12381,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),61,Howard St at 8th St,5489,1,1990,Female,26,1/4/2020
12382,5 minutes,16,Steuart St at Market St,21,Montgomery St BART Station (Market St at 2nd St),5467,2,1960,Male,27,5/10/2023
12383,14 minutes,81,Berry St at 4th St,109,17th St at Valencia St,3334,1,1996,Female,26,8/16/2018
12384,12 minutes,3,Powell St BART Station (Market St at 4th St),133,Valencia St at 22nd St,5304,3,1995,Male,29,12/3/2019
12385,8 minutes,22,Howard St at Beale St,80,Townsend St at 5th St,4377,2,1995,Female,27,8/21/2017
12386,8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),349,Howard St at Mary St,3679,2,1992,Male,29,5/10/2023
12387,8 minutes,16,Steuart St at Market St,30,San Francisco Caltrain (Townsend St at 4th St),5274,2,1972,Male,26,5/10/2023
12388,12 minutes,30,San Francisco Caltrain (Townsend St at 4th St),6,The Embarcadero at Sansome St,5410,1,1973,Male,29,5/10/2023
12389,33 minutes,3,Powell St BART Station (Market St at 4th St),356,Valencia St at Clinton Park,3403,3,1995,Female,26,4/10/2017
12390,34 minutes,3,Powell St BART Station (Market St at 4th St),356,Valencia St at Clinton Park,1661,2,1994,Female,26,5/10/2023
12391,16 minutes,22,Howard St at Beale St,355,23rd St at Tennessee St,4998,2,1986,Male,26,5/12/2017
12392,8 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),30,San Francisco Caltrain (Townsend St at 4th St),5041,2,1994,Male,27,11/12/2019
12393,9 minutes,22,Howard St at Beale St,30,San Francisco Caltrain (Townsend St at 4th St),5294,1,1988,Male,27,12/31/2017
12394,11 minutes,30,San Francisco Caltrain (Townsend St at 4th St),75,Market St at Franklin St,5302,2,1986,Male,26,1/15/2019
12395,10 minutes,30,San Francisco Caltrain (Townsend St at 4th St),5,Powell St BART Station (Market St at 5th St),5485,3,1991,Female,26,9/5/2019
12396,8 minutes,81,Berry St at 4th St,27,Beale St at Harrison St,4970,2,1979,Female,29,5/10/2023
12397,8 minutes,3,Powell St BART Station (Market St at 4th St),30,San Francisco Caltrain (Townsend St at 4th St),2035,2,1967,Male,27,9/20/2018
12398,11 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),371,Lombard St at Columbus Ave,5369,2,1967,Female,26,5/10/2023
12399,12 minutes,81,Berry St at 4th St,22,Howard St at Beale St,310,2,1994,Male,27,10/31/2019
12400,4 minutes,30,San Francisco Caltrain (Townsend St at 4th St),79,7th St at Brannan St,4442,1,1977,Male,29,5/10/2023
12401,7 minutes,81,Berry St at 4th St,116,Mississippi St at 17th St,3040,2,1990,Male,27,8/22/2018
12402,10 minutes,22,Howard St at Beale St,92,Mission Bay Kids Park,5051,2,1986,Male,26,5/10/2023
12403,5 minutes,5,Powell St BART Station (Market St at 5th St),58,Market St at 10th St,2840,2,1999,Male,26,4/5/2017
12404,23 minutes,81,Berry St at 4th St,74,Laguna St at Hayes St,5280,2,1996,Male,26,9/21/2017
12405,13 minutes,81,Berry St at 4th St,16,Steuart St at Market St,3364,2,1991,Male,27,11/12/2018
12406,17 minutes,21,Montgomery St BART Station (Market St at 2nd St),21,Montgomery St BART Station (Market St at 2nd St),5025,2,1967,Male,26,2/17/2017
12407,8 minutes,81,Berry St at 4th St,23,The Embarcadero at Steuart St,2489,3,1993,Male,29,5/10/2023
12408,31 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),15,San Francisco Ferry Building (Harry Bridges Plaza),4928,2,1994,Male,27,5/12/2017
12409,32 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),15,San Francisco Ferry Building (Harry Bridges Plaza),1639,2,1994,Male,29,8/7/2018
12410,22 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),14,Clay St at Battery St,5357,1,1990,Male,27,3/17/2019
12411,11 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),93,4th St at Mission Bay Blvd S,4977,2,1989,Male,29,5/10/2023
12412,18 minutes,21,Montgomery St BART Station (Market St at 2nd St),139,Garfield Square (25th St at Harrison St),5355,2,1991,Male,27,6/3/2018
12413,9 minutes,21,Montgomery St BART Station (Market St at 2nd St),30,San Francisco Caltrain (Townsend St at 4th St),4442,2,1989,Male,29,5/10/2023
12414,9 minutes,81,Berry St at 4th St,16,Steuart St at Market St,1110,3,1991,Male,27,7/7/2017
12415,2 minutes,30,San Francisco Caltrain (Townsend St at 4th St),50,2nd St at Townsend St,5409,3,1965,Male,27,12/26/2018
12416,11 minutes,21,Montgomery St BART Station (Market St at 2nd St),93,4th St at Mission Bay Blvd S,5299,1,1989,Female,26,5/10/2023
12417,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),27,Beale St at Harrison St,5545,3,1995,Female,29,5/10/2023
12418,5 minutes,30,San Francisco Caltrain (Townsend St at 4th St),89,Division St at Potrero Ave,1841,2,1981,Female,27,10/1/2018
12419,5 minutes,22,Howard St at Beale St,3,Powell St BART Station (Market St at 4th St),5304,2,1992,Male,29,1/23/2020
12420,22 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),120,Mission Dolores Park,5496,1,1984,Male,27,5/10/2023
12421,11 minutes,21,Montgomery St BART Station (Market St at 2nd St),371,Lombard St at Columbus Ave,5060,2,1973,Male,26,10/18/2018
12422,7 minutes,5,Powell St BART Station (Market St at 5th St),75,Market St at Franklin St,2473,2,1983,Male,26,8/29/2018
12423,4 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),350,8th St at Brannan St,5529,2,1988,Female,26,4/14/2018
12424,21 minutes,21,Montgomery St BART Station (Market St at 2nd St),139,Garfield Square (25th St at Harrison St),4986,2,1991,Male,26,2/27/2018
12425,16 minutes,3,Powell St BART Station (Market St at 4th St),365,Turk St at Fillmore St,5538,3,1992,Female,26,5/10/2023
12426,5 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,4939,3,1984,Female,26,7/24/2019
12427,11 minutes,30,San Francisco Caltrain (Townsend St at 4th St),16,Steuart St at Market St,5274,3,1986,Female,26,2/12/2019
12428,8 minutes,16,Steuart St at Market St,49,S Park St at 3rd St,5458,3,1979,Female,26,6/12/2019
12429,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),30,San Francisco Caltrain (Townsend St at 4th St),5409,2,1985,Male,27,6/14/2019
12430,8 minutes,30,San Francisco Caltrain (Townsend St at 4th St),23,The Embarcadero at Steuart St,5540,1,1988,Female,27,6/16/2019
12431,24 minutes,5,Powell St BART Station (Market St at 5th St),375,Grove St at Masonic Ave,4827,2,1988,Female,29,2/6/2018
